"Version1","Version1.4","Version2.1","Version3.1","UniProt","PANTHER"
"Sb02g012940","Sb02g012940","Sobic.002G140600","Sobic.002G140600","C5X6P9","PTHR11566"
"Sb02g013010","Sb02g013010","Sobic.002G141300","Sobic.002G141300","C5X6Q8","PTHR10641"
"Sb02g013590","null","Sobic.002G143700","Sobic.002G143700","C5X7C1","PTHR13768"
"Sb02g015540","Sb02g015540","Sobic.002G147100","Sobic.002G147100","C5X7F3","PTHR15495"
"Sb02g018540","Sb02g018540","Sobic.002G151200","Sobic.002G151200","C5X848","PTHR33493"
"Sb02g018610","Sb02g018610","Sobic.002G152200","Sobic.002G152200","null",""
"Sb02g022270","Sb02g022270","Sobic.002G174000","Sobic.002G174000","C5X9X6","PTHR19241"
"Sb02g023080","Sb02g023080","Sobic.002G182800","Sobic.002G182800","C5XB92","PTHR33098"
"Sb02g023110","Sb02g023110","Sobic.002G183200","Sobic.002G183200","C5XB96","PTHR33098"
"Sb02g023260","Sb02g023260","Sobic.002G184600","Sobic.002G184600","C5XBB3","PTHR10788"
"Sb02g023300","Sb02g023300","Sobic.002G185000","Sobic.002G185000","C5XBB7","PTHR14677"
"Sb02g023310","Sb02g023310","Sobic.002G185100","ubiquinone] iron-sulfur subunit 3, mitochondrial","C5XBB8","PTHR11921"
"Sb02g023540","Sb02g023540","Sobic.002G187400","Sobic.002G187400","C5XBE0","PTHR27001"
"Sb02g023630","Sb02g023630","Sobic.002G188700","Sobic.002G188700","C5XBF0","PTHR23315"
"Sb02g023660","Sb02g023660","Sobic.002G189100","Sobic.002G189100","C5XBF8","PTHR31983"
"Sb02g023700","Sb02g023700","Sobic.002G189500","Sobic.002G189500","C5XBG3","PTHR34563"
"Sb02g023910","Sb02g023910","Sobic.002G192000","null","C5XC18","PTHR14677"
"Sb02g024140","Sb02g024140","Sobic.002G194700","udp-forming] 6","C5XC45","PTHR10788"
"Sb02g024640","Sb02g024640","Sobic.002G201000","Sobic.002G201000","C5XCT1","PTHR10641"
"Sb02g024770","Sb02g024770","Sobic.002G203000","Sobic.002G203000","C4P7S3","PTHR24347"
"Sb02g025077","Sb02g025077","Sobic.002G206300","Sobic.002G206300","C5XCY2","PTHR15852"
"Sb02g025180","Sb02g025180","Sobic.002G207300","Sobic.002G207300","C5XCZ5","PTHR32191"
"Sb02g025200","Sb02g025200","Sobic.002G207500","Sobic.002G207500","C5XCZ6","PTHR31218"
"Sb02g025370","Sb02g025370","Sobic.002G209600","Sobic.002G209600","C5XDJ6","PTHR24015"
"Sb02g025390","Sb02g025390","Sobic.002G209900","Sobic.002G209900","C5XDJ8",""
"Sb02g025480","Sb02g025480","Sobic.002G211300","Sobic.002G211300","null",""
"Sb02g025510","Sb02g025510","Sobic.002G211700","Sobic.002G211700","C5XDL2","PTHR33454"
"Sb02g025540","Sb02g025540","Sobic.002G212200","Sobic.002G212200","C5XDL4","PTHR11685"
"Sb02g025555","Sb02g025555","Sobic.002G212900","null","C5XDL9","PTHR23273"
"Sb02g025740","Sb02g025740","Sobic.002G215000","Sobic.002G215000","null",""
"Sb02g025775","Sb02g025775","Sobic.002G215300","Sobic.002G215300","C5XDP7","PTHR34045"
"Sb02g025890","Sb02g025890","Sobic.002G217000","Sobic.002G217000","C5XDR0","PTHR33913"
"Sb02g026070","Sb02g026070","Sobic.002G219200","Sobic.002G219200","C5XDT1","PTHR16007"
"Sb02g026440","Sb02g026440","Sobic.002G223600","Sobic.002G223600","C5X292","PTHR23084"
"Sb02g026520","Sb02g026520","Sobic.002G224400","Sobic.002G224400","C5X2A2","PTHR27002"
"Sb02g026590","Sb02g026590","Sobic.002G225300","Sobic.002G225300","C5X2A9","PTHR10015"
"Sb02g026630","Sb02g026630","Sobic.002G225700","Sobic.002G225700","C5X2B4","PTHR31190"
"Sb02g027200","Sb02g027200","Sobic.002G232800","Sobic.002G232800","C5X313",""
"Sb02g027320","Sb02g027320","Sobic.002G234100","Sobic.002G234100","C5X325","PTHR22966"
"Sb02g027388","Sb02g027388","Sobic.002G235000","null","C5X335","PTHR33347"
"Sb02g027780","Sb02g027780","Sobic.002G240300","Sobic.002G240300","C5X3R1","PTHR11538"
"Sb02g027840","Sb02g027840","Sobic.002G241100","Sobic.002G241100","C5X3R8","PTHR32116"
"Sb02g027860","Sb02g027860","Sobic.002G241400","Sobic.002G241400","C5X3S0",""
"Sb02g027900","Sb02g027900","Sobic.002G242000","Sobic.002G242000","C5X3S4","PTHR34195"
"Sb02g027960","Sb02g027960","Sobic.002G242600","Sobic.002G242600","C5X3T0","PTHR36018"
"Sb02g028200","Sb02g028200","Sobic.002G245300","Sobic.002G245300","C5X3V3","PTHR10283"
"Sb02g028235","Sb02g028235","Sobic.002G245700","null","C5X3V7","PTHR11158"
"Sb02g028240","Sb02g028240","Sobic.002G245800","null","C5X3V8","PTHR10634"
"Sb02g028250","Sb02g028250","Sobic.002G245900","Sobic.002G245900","C5X3V9","PTHR24351"
"Sb02g028380","Sb02g028380","Sobic.002G247300","Sobic.002G247300","null",""
"Sb02g028390","Sb02g028390","Sobic.002G247500","Sobic.002G247500","C5X3X3","PTHR33305"
"Sb02g028430","Sb02g028430","Sobic.002G248100","Sobic.002G248100","C5X3X9","PTHR34055"
"Sb02g028630","Sb02g028630","Sobic.002G250400","Sobic.002G250400","C5X4H9","PTHR10572"
"Sb02g028740","Sb02g028740","Sobic.002G251600","Sobic.002G251600","C5X4J0","PTHR31707"
"Sb02g028960","Sb02g028960","Sobic.002G254200","Sobic.002G254200","C5X4L5","PTHR33172"
"Sb02g029730","Sb02g029730","Sobic.002G262600","Sobic.002G262600","null",""
"Sb02g029816","Sb02g029816","Sobic.002G263400","Sobic.002G263400","C5X5E0","PTHR37245"
"Sb02g029940","Sb02g029940","Sobic.002G264800","Sobic.002G264800","C5X5F2","PTHR37182"
"Sb02g030020","Sb02g030020","Sobic.002G265400","Sobic.002G265400","C5X5G3","PTHR11926"
"Sb02g030096","Sb02g030096","Sobic.002G266600","Sobic.002G266600","C5X5H3",""
"Sb02g030480","Sb02g030480","Sobic.002G271000","Sobic.002G271000","C5X641",""
"Sb02g031140","Sb02g031140","Sobic.002G278500","Sobic.002G278500","C5X6U7","PTHR21576"
"Sb02g031410","Sb02g031410","Sobic.002G281200","Sobic.002G281200","C5X6X3","PTHR35167"
"Sb02g031460","Sb02g031460","Sobic.002G281700","Sobic.002G281700","C5X6X8","PTHR13683"
"Sb02g031530","Sb02g031530","Sobic.002G282300","Sobic.002G282300","C5X6Y4","PTHR34779"
"Sb02g031670","Sb02g031670","Sobic.002G284200","Sobic.002G284200","C5X702","PTHR13078"
"Sb02g032040","Sb02g032040","Sobic.002G288300","Sobic.002G288300","C5X7M3","PTHR21649"
"Sb02g032090","Sb02g032090","Sobic.002G289100","Sobic.002G289100","C5X7N2",""
"Sb02g032145","Sb02g032145","Sobic.002G289900","Sobic.002G289900","C5X7N8",""
"Sb02g032260","Sb02g032260","Sobic.002G291300","Sobic.002G291300","C5X7Q3","PTHR22769"
"Sb02g032320","Sb02g032320","Sobic.002G291900","Sobic.002G291900","C5X7R2","PTHR14155"
"Sb02g032330","Sb02g032330","Sobic.002G292100","Sobic.002G292100","null",""
"Sb02g032600","Sb02g032600","Sobic.002G294700","Sobic.002G294700","null",""
"Sb02g032620","Sb02g032620","Sobic.002G294900","Sobic.002G294900","C5X7U1","PTHR31060"
"Sb02g032960","Sb02g032960","Sobic.002G299000","Sobic.002G299000","C5X8G2","PTHR13954"
"Sb02g032980","Sb02g032980","Sobic.002G299200","Sobic.002G299200","C5X8G4","PTHR22891"
"Sb02g033270","Sb02g033270","Sobic.002G302300","Sobic.002G302300","C5X8J7","PTHR12411"
"Sb02g033780","Sb02g033780","Sobic.002G307800","Sobic.002G307800","C5X980","PTHR13844"
"Sb02g034100","Sb02g034100","Sobic.002G311300","Sobic.002G311300","C5X9B4","PTHR11926"
"Sb02g034150","Sb02g034150","Sobic.002G311900","Sobic.002G311900","C5X9B9","PTHR11926"
"Sb02g034410","Sb02g034410","Sobic.002G314700","Sobic.002G314700","C5X9Y1","PTHR27002"
"Sb02g034500","Sb02g034500","Sobic.002G315900","Sobic.002G315900","C5X9Z1","PTHR10969"
"Sb02g034590","Sb02g034590","Sobic.002G316900","Sobic.002G316900","C5X9Z9","PTHR11670"
"Sb02g034660","Sb02g034660","Sobic.002G317500","Sobic.002G317500","C5XA03","PTHR13832"
"Sb02g034690","Sb02g034690","Sobic.002G318000","Sobic.002G318000","C5XA06","PTHR33083"
"Sb02g034850","Sb02g034850","Sobic.002G319900","Sobic.002G319900","C5XA26","PTHR23070"
"Sb02g035060","Sb02g035060","Sobic.002G323000","Sobic.002G323000","C5XA49","PTHR22957"
"Sb02g035210","Sb02g035210","Sobic.002G324700","Sobic.002G324700","C5XA62","PTHR31756"
"Sb02g035330","Sb02g035330","Sobic.002G326200","Sobic.002G326200","C5XAQ8","PTHR27002"
"Sb02g035350","Sb02g035350","Sobic.002G326500","Sobic.002G326500","C5XAR0","PTHR27002"
"Sb02g035440","Sb02g035440","Sobic.002G327700","Sobic.002G327700","C5XAS0","PTHR27002"
"Sb02g035460","Sb02g035460","Sobic.002G327900","Sobic.002G327900","null",""
"Sb02g035465","Sb02g035465","Sobic.002G328000","Sobic.002G328000","C5XAS2","PTHR27002"
"Sb02g035510","Sb02g035510","Sobic.002G328500","Sobic.002G328500","C5XAS5","PTHR27002"
"Sb02g035610","Sb02g035610","Sobic.002G329600","Sobic.002G329600","C5XAT4","PTHR33399"
"Sb02g035630","Sb02g035630","Sobic.002G329800","Sobic.002G329800","C5XAT6","PTHR31769"
"Sb02g035680","Sb02g035680","Sobic.002G330300","Sobic.002G330300","C5XAU2","PTHR31636"
"Sb02g035690","Sb02g035690","Sobic.002G330400","Sobic.002G330400","C5XAU3","PTHR24015"
"Sb02g036080","Sb02g036080","Sobic.002G335300","Sobic.002G335300","C5XAY8","PTHR15907"
"Sb02g036310","Sb02g036310","Sobic.002G338500","Sobic.002G338500","C5XBJ4","PTHR23500"
"Sb02g036360","Sb02g036360","Sobic.002G339000","Sobic.002G339000","C5XBJ9","PTHR34049"
"Sb02g036380","Sb02g036380","Sobic.002G339200","null","C5XBK1","PTHR21649"
"Sb02g036440","Sb02g036440","Sobic.002G339900","Sobic.002G339900","C5XBK8","PTHR33098"
"Sb02g036530","Sb02g036530","Sobic.002G341100","null","C5XBM0","PTHR22880"
"Sb02g037150","Sb02g037150","Sobic.002G349000","Sobic.002G349000","C5XCC2","PTHR10231"
"Sb02g037290","Sb02g037290","Sobic.002G350800","Sobic.002G350800","C5XCD5","PTHR27007"
"Sb02g037350","Sb02g037350","Sobic.002G351400","Sobic.002G351400","C5XCE2","PTHR31048"
"Sb02g037410","Sb02g037410","Sobic.002G352100","Sobic.002G352100","null",""
"Sb02g037550","Sb02g037550","Sobic.002G353700","Sobic.002G353700","C5XCG0","PTHR10593"
"Sb02g037560","Sb02g037560","Sobic.002G353800","Sobic.002G353800","C5XCG1","PTHR24326"
"Sb02g037580","Sb02g037580","Sobic.002G354000","Sobic.002G354000","C5XCG3","PTHR23500"
"Sb02g037620","Sb02g037620","Sobic.002G354600","Sobic.002G354600","C5XCG8","PTHR13068"
"Sb02g037650","Sb02g037650","Sobic.002G354900","Sobic.002G354900","C5XCH4","PTHR31636"
"Sb02g037670","Sb02g037670","Sobic.002G355100","Sobic.002G355100","C5XCH5","PTHR13902"
"Sb02g037700","Sb02g037700","Sobic.002G355400","Sobic.002G355400","C5XCH8","PTHR23315"
"Sb02g037710","Sb02g037710","Sobic.002G355500","Sobic.002G355500","null",""
"Sb02g037770","Sb02g037770","Sobic.002G356300","Sobic.002G356300","C5XD17","PTHR33595"
"Sb02g037925","Sb02g037925","Sobic.002G358300","Sobic.002G358300","C5XD36",""
"Sb02g037950","Sb02g037950","Sobic.002G358800","Sobic.002G358800","C5XD39","PTHR12354"
"Sb02g038000","Sb02g038000","Sobic.002G359300","null","C5XD44","PTHR26374"
"Sb02g038100","Sb02g038100","null","Sobic.002G360701","C5XD53","PTHR13832"
"Sb02g038210","Sb02g038210","Sobic.002G362000","Sobic.002G362000","C5XD65","PTHR21493"
"Sb02g038310","Sb02g038310","Sobic.002G363400","Sobic.002G363400","C5XD82","PTHR27000"
"Sb02g038480","Sb02g038480","Sobic.002G365700","Sobic.002G365700","C5XDA2","PTHR33088"
"Sb02g038540","Sb02g038540","Sobic.002G366300","Sobic.002G366300","C5XDU0","PTHR10992"
"Sb02g038870","Sb02g038870","Sobic.002G369800","Sobic.002G369800","C5XDX7","PTHR11064"
"Sb02g039045","Sb02g039045","Sobic.002G371800","Sobic.002G371800","C5XDZ2","PTHR13871"
"Sb02g039120","Sb02g039120","null","Sobic.002G373001","C5XE01","PTHR33108"
"Sb02g039140","Sb02g039140","Sobic.002G373300","Sobic.002G373300","C5XE02","PTHR11599"
"Sb02g039590","Sb02g039590","Sobic.002G379000","Sobic.002G379000","C5X2G9","PTHR11387"
"Sb02g039766","null","Sobic.002G381100","null","C5X2I8","PTHR36137"
"Sb02g039970","Sb02g039970","Sobic.002G383400","Sobic.002G383400","C5X2L2","PTHR10742"
"Sb02g039980","Sb02g039980","Sobic.002G383500","Sobic.002G383500","C5X2L3","PTHR34776"
"Sb02g040030","Sb02g040030","Sobic.002G384000","Sobic.002G384000","C5X2M0","PTHR35296"
"Sb02g040040","Sb02g040040","Sobic.002G384100","Sobic.002G384100","C5X2M1","PTHR35463"
"Sb02g040140","Sb02g040140","Sobic.002G385300","Sobic.002G385300","C5X366","PTHR23042"
"Sb02g040160","Sb02g040160","null","Sobic.002G385450","C5X368","PTHR10641"
"Sb02g040220","Sb02g040220","Sobic.002G386000","Sobic.002G386000","C5X373","PTHR22763"
"Sb02g040500","Sb02g040500","Sobic.002G388900","Sobic.002G388900","C5X3A2","PTHR24282"
"Sb02g040510","Sb02g040510","Sobic.002G389000","Sobic.002G389000","C5X3A3","PTHR24282"
"Sb02g040520","Sb02g040520","Sobic.002G389100","Sobic.002G389100","C5X3A4","PTHR24282"
"Sb02g040580","Sb02g040580","Sobic.002G390100","Sobic.002G390100","C4P7S5","PTHR24347"
"Sb02g040650","Sb02g040650","Sobic.002G391100","Sobic.002G391100","C5X3B9","PTHR10681"
"Sb02g040840","Sb02g040840","Sobic.002G393100","Sobic.002G393100","C5X3D8","PTHR24322"
"Sb02g040910","Sb02g040910","Sobic.002G393800","Sobic.002G393800","C5X3E5","PTHR23155"
"Sb02g040970","Sb02g040970","Sobic.002G394400","Sobic.002G394400","C5X3F2","PTHR15141"
"Sb02g041630","Sb02g041630","Sobic.002G401400","Sobic.002G401400","C5X457","PTHR10374"
"Sb02g041680","Sb02g041680","Sobic.002G401900","Sobic.002G401900","null",""
"Sb02g041980","Sb02g041980","Sobic.002G405600","Sobic.002G405600","C5X4S5","PTHR33790"
"Sb02g042115","Sb02g042115","Sobic.002G407200","Sobic.002G407200","C5X4U1","PTHR24322"
"Sb02g042430","Sb02g042430","Sobic.002G411500","Sobic.002G411500","C5X4X4","PTHR30540"
"Sb02g042580","Sb02g042580","Sobic.002G413200","Sobic.002G413200","C5X4Z0","PTHR11926"
"Sb02g042680","Sb02g042680","Sobic.002G414400","Sobic.002G414400","C5X5I3","PTHR34455"
"Sb02g042760","Sb02g042760","Sobic.002G415600","Sobic.002G415600","C5X5J3","PTHR31190"
"Sb02g042790","Sb02g042790","Sobic.002G416100","Sobic.002G416100","C5X5J7","PTHR35985"
"Sb02g042800","Sb02g042800","Sobic.002G416300","Sobic.002G416300","C5X5J9","PTHR14155"
"Sb02g043120","Sb02g043120","Sobic.002G419500","Sobic.002G419500","C5X5N2","PTHR31284"
"Sb02g043210","Sb02g043210","Sobic.002G420700","Sobic.002G420700","C5X5P2","PTHR31719"
"Sb02g043280","Sb02g043280","Sobic.002G421600","Sobic.002G421600","null",""
"Sb02g043450","Sb02g043450","Sobic.002G423600","Sobic.002G423600","C5X6A1","PTHR11183"
"Sb02g043550","Sb02g043550","Sobic.002G424800","Sobic.002G424800","C5X6B1","PTHR27001"
"Sb02g043570","Sb02g043570","Sobic.002G425000","null","C5X6B3","PTHR33179"
"Sb02g043600","Sb02g043600","Sobic.002G425300","Sobic.002G425300","C5X6B7","PTHR14155"
"Sb02g043720","Sb02g043720","Sobic.002G426700","Sobic.002G426700","C5X6D3","PTHR34804"
"Sb02g043850","Sb02g043850","Sobic.002G428400","Sobic.002G428400","C5X6F1","PTHR11615"
"Sb01g000290","Sb01g000290","Sobic.001G001800","Sobic.001G001800","C5WRU4",""
"Sb01g000590","Sb01g000590","Sobic.001G005500","Sobic.001G005500","C5WRX8","PTHR33231"
"Sb01g000700","Sb01g000700","Sobic.001G006700","adp-ribose] polymerase rcd1-related","C5WRZ3","PTHR32263"
"Sb01g001140","Sb01g001140","Sobic.001G011700","Sobic.001G011700","C5WSV9","PTHR21499"
"Sb01g001390","Sb01g001390","Sobic.001G014200","Sobic.001G014200","null",""
"Sb01g001700","Sb01g001700","Sobic.001G017500","Sobic.001G017500","C5WT12","PTHR24322"
"Sb01g001980","Sb01g001980","Sobic.001G020500","Sobic.001G020500","C5WTW5","PTHR27002"
"Sb01g002020","Sb01g002020","Sobic.001G021000","Sobic.001G021000","C5WTX0","PTHR11098"
"Sb01g002330","Sb01g002330","Sobic.001G024400","Sobic.001G024400","C5WTZ8","PTHR31707"
"Sb01g002360","Sb01g002360","Sobic.001G024700","Sobic.001G024700","C5WU02","PTHR15907"
"Sb01g002700","Sb01g002700","Sobic.001G028600","Sobic.001G028600","C5WU35","PTHR33872"
"Sb01g002720","Sb01g002720","Sobic.001G028800","Sobic.001G028800","C5WU37","PTHR33872"
"Sb01g002830","Sb01g002830","Sobic.001G030200","Sobic.001G030200","C5WU52","PTHR30265"
"Sb01g002870","Sb01g002870","Sobic.001G030600","Sobic.001G030600","C5WUX8","PTHR11926"
"Sb01g003000","Sb01g003000","Sobic.001G032100","Sobic.001G032100","C5WUZ0","PTHR33479"
"Sb01g003080","Sb01g003080","Sobic.001G032900","Sobic.001G032900","C5WUZ8","PTHR33142"
"Sb01g003260","Sb01g003260","Sobic.001G034900","Sobic.001G034900","C5WV16","PTHR11913"
"Sb01g003270","Sb01g003270","Sobic.001G035000","Sobic.001G035000","C5WV17","PTHR26374"
"Sb01g003280","Sb01g003280","Sobic.001G035100","Sobic.001G035100","C5WV18","PTHR26374"
"Sb01g003540","Sb01g003540","Sobic.001G038500","Sobic.001G038500","C5WV51","PTHR22950"
"Sb01g003600","Sb01g003600","Sobic.001G039100","Sobic.001G039100","C5WV57","PTHR16557"
"Sb01g003710","Sb01g003710","Sobic.001G040200","Sobic.001G040200","C5WVY8","PTHR31719"
"Sb01g004080","Sb01g004080","Sobic.001G044300","Sobic.001G044300","C5WW29","PTHR22952"
"Sb01g004380","Sb01g004380","Sobic.001G047700","Sobic.001G047700","C5WW61","PTHR35104"
"Sb01g004440","Sb01g004440","Sobic.001G048400","Sobic.001G048400","C5WW66","PTHR21266"
"Sb01g004490","Sb01g004490","Sobic.001G048900","Sobic.001G048900","C5WW71","PTHR34574"
"Sb01g004670","Sb01g004670","Sobic.001G050900","Sobic.001G050900","C5WX09","PTHR10869"
"Sb01g004740","Sb01g004740","Sobic.001G051600","Sobic.001G051600","C5WX16","PTHR23070"
"Sb01g004790","Sb01g004790","Sobic.001G052300","Sobic.001G052300","C5WX22","PTHR31205"
"Sb01g004940","Sb01g004940","Sobic.001G053900","Sobic.001G053900","C5WX40","PTHR21576"
"Sb01g005010","Sb01g005010","Sobic.001G054800","null","C5WX48","PTHR11467"
"Sb01g005650","Sb01g005650","Sobic.001G062300","Sobic.001G062300","C5WY36","PTHR11908"
"Sb01g005680","Sb01g005680","Sobic.001G062600","Sobic.001G062600","C5WY42","PTHR11908"
"Sb01g005720","Sb01g005720","Sobic.001G063000","Sobic.001G063000","C5WY46","PTHR23024"
"Sb01g005880","Sb01g005880","Sobic.001G064700","Sobic.001G064700","C5WY62","PTHR27000"
"Sb01g005890","Sb01g005890","Sobic.001G064800","null","C5WY63","PTHR21454"
"Sb01g005990","Sb01g005990","Sobic.001G065800","Sobic.001G065800","C5WY74","PTHR11260"
"Sb01g006000","Sb01g006000","Sobic.001G065900","Sobic.001G065900","C5WY75","PTHR11260"
"Sb01g006100","Sb01g006100","Sobic.001G067100","Sobic.001G067100","C5WY84","PTHR19384"
"Sb01g006310","Sb01g006310","Sobic.001G069800","Sobic.001G069800","C5WZ25","PTHR11588"
"Sb01g006370","Sb01g006370","Sobic.001G070500","Sobic.001G070500","C5WZ31","PTHR34939"
"Sb01g006420","Sb01g006420","Sobic.001G071100","Sobic.001G071100","C5WZ38","PTHR12763"
"Sb01g006430","Sb01g006430","Sobic.001G071300","Sobic.001G071300","C5WZ40","PTHR32133"
"Sb01g006480","Sb01g006480","Sobic.001G071800","Sobic.001G071800","null",""
"Sb01g006670","Sb01g006670","Sobic.001G073800","Sobic.001G073800","C5WZ65","PTHR27007"
"Sb01g006710","Sb01g006710","Sobic.001G074200","Sobic.001G074200","C5WZ68","PTHR27001"
"Sb01g006730","Sb01g006730","Sobic.001G074400","Sobic.001G074400","C5WZ70","PTHR31317"
"Sb01g006850","Sb01g006850","Sobic.001G075900","Sobic.001G075900","C5WZ82","PTHR22952"
"Sb01g006870","Sb01g006870","Sobic.001G076100","Sobic.001G076100","C5WZ84","PTHR33526"
"Sb01g007020","Sb01g007020","Sobic.001G077700","Sobic.001G077700","C5WZ97",""
"Sb01g007050","Sb01g007050","Sobic.001G078000","Sobic.001G078000","C5WZA0","PTHR34951"
"Sb01g007070","Sb01g007070","Sobic.001G078200","Sobic.001G078200","C5WZA2","PTHR36345"
"Sb01g007130","Sb01g007130","Sobic.001G078900","Sobic.001G078900","null",""
"Sb01g007160","Sb01g007160","Sobic.001G079300","Sobic.001G079300","C5X030","PTHR16223"
"Sb01g007400","Sb01g007400","Sobic.001G082200","Sobic.001G082200","C5X058","PTHR24298"
"Sb01g007420","Sb01g007420","Sobic.001G082400","Sobic.001G082400","C5X060","PTHR24298"
"Sb01g007520","Sb01g007520","Sobic.001G083400","Sobic.001G083400","C5X068","PTHR33167"
"Sb01g007610","Sb01g007610","Sobic.001G084400","Sobic.001G084400","C5X075","PTHR11926"
"Sb01g007630","Sb01g007630","Sobic.001G084600","Sobic.001G084600","C5X077","PTHR11926"
"Sb01g007980","Sb01g007980","Sobic.001G088500","Sobic.001G088500","C5X0B8","PTHR22904"
"Sb01g007990","Sb01g007990","Sobic.001G088600","Sobic.001G088600","C5X0B9","PTHR31964"
"Sb01g008170","Sb01g008170","Sobic.001G090500","Sobic.001G090500","C5X154","PTHR12357"
"Sb01g008180","Sb01g008180","Sobic.001G090600","Sobic.001G090600","C5X155","PTHR13140"
"Sb01g008210","Sb01g008210","Sobic.001G091000","Sobic.001G091000","C5X159","PTHR31174"
"Sb01g008570","Sb01g008570","Sobic.001G095700","Sobic.001G095700","C5X197","PTHR12565"
"Sb01g008730","Sb01g008730","Sobic.001G097600","Sobic.001G097600","null",""
"Sb01g008830","Sb01g008830","Sobic.001G098800","Sobic.001G098800","C5X1C5",""
"Sb01g008960","Sb01g008960","Sobic.001G100200","Sobic.001G100200","C5WLW2","PTHR33832"
"Sb01g009040","Sb01g009040","Sobic.001G101200","Sobic.001G101200","C5WLX0","PTHR33832"
"Sb01g009060","Sb01g009060","Sobic.001G101400","Sobic.001G101400","C5WLX2","PTHR33832"
"Sb01g009070","Sb01g009070","Sobic.001G101500","Sobic.001G101500","C5WLX3","PTHR12613"
"Sb01g009320","Sb01g009320","Sobic.001G104400","Sobic.001G104400","C5WM00",""
"Sb01g009540","Sb01g009540","Sobic.001G106800","Sobic.001G106800","C5WM24","PTHR13018"
"Sb01g009620","Sb01g009620","Sobic.001G107800","Sobic.001G107800","C5WM32",""
"Sb01g009660","Sb01g009660","Sobic.001G108200","Sobic.001G108200","C5WM36","PTHR33622"
"Sb01g009730","Sb01g009730","Sobic.001G109000","Sobic.001G109000","C5WMW4","PTHR36410"
"Sb01g009770","Sb01g009770","Sobic.001G109400","Sobic.001G109400","C5WMW8","PTHR32227"
"Sb01g009800","Sb01g009800","Sobic.001G109800","Sobic.001G109800","C5WMX1","PTHR12802"
"Sb01g010080","Sb01g010080","Sobic.001G113400","Sobic.001G113400","C5WN05","PTHR36012"
"Sb01g010220","Sb01g010220","Sobic.001G115800","Sobic.001G115800","C5WN23","PTHR36729"
"Sb01g010490","Sb01g010490","Sobic.001G118900","Sobic.001G118900","C5WN50","PTHR12161"
"Sb01g010620","Sb01g010620","Sobic.001G120200","Sobic.001G120200","C5WNQ8","PTHR11102"
"Sb01g010850","Sb01g010850","Sobic.001G123400","Sobic.001G123400","C5WNT0",""
"Sb01g010990","Sb01g010990","Sobic.001G125000","Sobic.001G125000","null",""
"Sb01g011000","Sb01g011000","Sobic.001G125100","Sobic.001G125100","C5WNU4",""
"Sb01g011020","Sb01g011020","Sobic.001G125300","Sobic.001G125300","C5WNU6","PTHR11706"
"Sb01g011620","Sb01g011620","Sobic.001G132600","Sobic.001G132600","C5WPJ1","PTHR12750"
"Sb01g011780","Sb01g011780","Sobic.001G134800","Sobic.001G134800","C5WPK9","PTHR33741"
"Sb01g012100","Sb01g012100","Sobic.001G138600","Sobic.001G138600","C5WPP3","PTHR34794"
"Sb01g012180","Sb01g012180","Sobic.001G139900","null","C5WPQ1","PTHR12064"
"Sb01g012590","Sb01g012590","Sobic.001G144400","null","C5WQC7","PTHR13256"
"Sb01g012640","Sb01g012640","Sobic.001G144900","Sobic.001G144900","C5WQD2","PTHR31189"
"Sb01g012790","Sb01g012790","Sobic.001G146800","Sobic.001G146800","C5WQF1","PTHR21650"
"Sb01g012830","Sb01g012830","Sobic.001G147200","Sobic.001G147200","C5WQF5","PTHR15439"
"Sb01g013030","Sb01g013030","Sobic.001G149800","Sobic.001G149800","C5WQH8","PTHR22966"
"Sb01g013350","Sb01g013350","Sobic.001G153700","Sobic.001G153700","C5WR50","PTHR14155"
"Sb01g014470","Sb01g014470","Sobic.001G165600","Sobic.001G165600","C5WS97","PTHR33920"
"Sb01g014800","Sb01g014800","Sobic.001G169200","Sobic.001G169200","C5WT52","PTHR31304"
"Sb01g014840","Sb01g014840","Sobic.001G169700","Sobic.001G169700","C5WT58",""
"Sb01g015160","Sb01g015160","Sobic.001G173900","Sobic.001G173900","C5WT97","PTHR31096"
"Sb01g015400","Sb01g015400","Sobic.001G177000","Sobic.001G177000","C5WTC1","PTHR21649"
"Sb01g016090","Sb01g016090","Sobic.001G185300","Sobic.001G185300","C5WUC4",""
"Sb01g016110","Sb01g016110","Sobic.001G185500","Sobic.001G185500","null",""
"Sb01g016690","Sb01g016690","Sobic.001G189900","null","C5WV94",""
"Sb01g016810","Sb01g016810","Sobic.001G191200","Sobic.001G191200","null",""
"Sb01g016910","Sb01g016910","Sobic.001G192200","Sobic.001G192200","C5WVC0","PTHR24298"
"Sb01g016940","Sb01g016940","Sobic.001G192400","Sobic.001G192400","C5WVC2","PTHR36901"
"Sb01g016970","Sb01g016970","Sobic.001G192800","Sobic.001G192800","C5WVC5","PTHR23070"
"Sb01g017140","Sb01g017140","Sobic.001G194900","Sobic.001G194900","C5WVE6","PTHR10617"
"Sb01g017160","Sb01g017160","Sobic.001G195100","Sobic.001G195100","C5WVE8","PTHR24298"
"Sb01g017226","Sb01g017226","Sobic.001G195700","Sobic.001G195700","C5WVF6","PTHR31509"
"Sb01g017680","Sb01g017680","Sobic.001G200500","Sobic.001G200500","C5WWC8","PTHR22814"
"Sb01g017890","Sb01g017890","Sobic.001G203000","Sobic.001G203000","C5WWF4","PTHR14136"
